cemu_hash,w,h,fmt,texconv_fmt,ngrp_file
c1851135,128,128,0032,BC2_UNORM,tex1_128x128_12100A2CC9A8340E_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
034d0622,128,128,0032,BC2_UNORM,tex1_128x128_F7992079237BD594_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d6fb0ff8,128,128,0032,BC2_UNORM,tex1_128x128_51E79DBCB20C5738_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
8d5e6021,128,128,0032,BC2_UNORM,tex1_128x128_D7E6B507C2EF06CD_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
a629c2e2,128,128,0032,BC2_UNORM,tex1_128x128_600BC1258792F28A_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
8c071148,128,128,0032,BC2_UNORM,tex1_128x128_742E342F168F2793_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
274ffedf,128,128,0032,BC2_UNORM,tex1_128x128_7196216D5F7E0215_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
b62afb9a,128,128,0032,BC2_UNORM,tex1_128x128_45C8DAD6FFD31C91_13_mip0.dds
cdd4233c,64,64,0031,BC1_UNORM,tex1_64x64_BC30C3CCF6021635_12_mip0.dds
d28d1a3a,128,128,0032,BC2_UNORM,tex1_128x128_65557F6A6564E8AA_13_mip0.dds
cdd4233c,64,64,0031,BC1_UNORM,tex1_64x64_BC30C3CCF6021635_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
89da621f,128,128,0032,BC2_UNORM,tex1_128x128_885BEF326A92D7BA_13_mip0.dds
cdd4233c,64,64,0031,BC1_UNORM,tex1_64x64_BC30C3CCF6021635_12_mip0.dds
577b9dbe,128,128,0032,BC2_UNORM,tex1_128x128_6D7CEB496C39D6FC_13_mip0.dds
cdd4233c,64,64,0031,BC1_UNORM,tex1_64x64_BC30C3CCF6021635_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
2d312e43,128,128,0032,BC2_UNORM,tex1_128x128_2D7E2385E5941825_13_mip0.dds
cdd4233c,64,64,0031,BC1_UNORM,tex1_64x64_BC30C3CCF6021635_12_mip0.dds
b6e39461,128,128,0032,BC2_UNORM,tex1_128x128_2DFD624F1EA13A29_13_mip0.dds
cdd4233c,64,64,0031,BC1_UNORM,tex1_64x64_BC30C3CCF6021635_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
9bb58dbf,128,128,0032,BC2_UNORM,tex1_128x128_6C3974198DD289EF_13_mip0.dds
cdd4233c,64,64,0031,BC1_UNORM,tex1_64x64_BC30C3CCF6021635_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
3d5e796f,128,128,0032,BC2_UNORM,tex1_128x128_4EE4602F29E8CE6C_13_mip0.dds
cdd4233c,64,64,0031,BC1_UNORM,tex1_64x64_BC30C3CCF6021635_12_mip0.dds
0c56792d,128,128,0032,BC2_UNORM,tex1_128x128_F849DE89BA15A6FD_13_mip0.dds
cdd4233c,64,64,0031,BC1_UNORM,tex1_64x64_BC30C3CCF6021635_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
b90aed38,128,128,0032,BC2_UNORM,tex1_128x128_6F458C35E927E9D4_13_mip0.dds
cdd4233c,64,64,0031,BC1_UNORM,tex1_64x64_BC30C3CCF6021635_12_mip0.dds
c095c376,128,128,0032,BC2_UNORM,tex1_128x128_252895A07BDA3A3D_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
7c5942a9,128,128,0032,BC2_UNORM,tex1_128x128_2F33C47787E1D2AB_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
b12ea5b0,128,128,0032,BC2_UNORM,tex1_128x128_2AB4330F188DF84B_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
a5b4a30e,128,128,0032,BC2_UNORM,tex1_128x128_D247A7B7702F4EEB_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
9893b158,128,128,0032,BC2_UNORM,tex1_128x128_9F0BFF762BA706AE_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
1b391ce4,128,128,0032,BC2_UNORM,tex1_128x128_C0902517A4E86B1B_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
01b11a00,128,128,0032,BC2_UNORM,tex1_128x128_9FAB4976DFE0FF49_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
eaae237a,128,128,0032,BC2_UNORM,tex1_128x128_547F6F68F824D494_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
cc52b483,128,128,0032,BC2_UNORM,tex1_128x128_4F10902B4D0F6FD9_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
2e88b363,128,128,0032,BC2_UNORM,tex1_128x128_202F6CA15665CC31_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
fa16d20c,128,128,0032,BC2_UNORM,tex1_128x128_D5177DB527BCAEC0_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
74062e3d,128,128,0032,BC2_UNORM,tex1_128x128_5A445B1BF932B3F3_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
4df396da,128,128,0032,BC2_UNORM,tex1_128x128_8A0357DA1256765E_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
6f902a0a,128,128,0032,BC2_UNORM,tex1_128x128_5A7269829A370803_13_mip0.dds
fcad8d94,128,128,0032,BC2_UNORM,tex1_128x128_3FD1BE77BAF9CF21_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
9f0c1ec5,128,128,0032,BC2_UNORM,tex1_128x128_D256FE867523EA57_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
8da03d7d,128,128,0032,BC2_UNORM,tex1_128x128_5C38368B4BC4E651_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
c26e64ce,128,128,0032,BC2_UNORM,tex1_128x128_31A36D376DC32B19_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
81fafb1f,128,128,0032,BC2_UNORM,tex1_128x128_1D92E181290B915E_13_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
04d92c59,128,128,0032,BC2_UNORM,tex1_128x128_A9DB054E9B3F72BB_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
f9bcf8e3,128,128,0032,BC2_UNORM,tex1_128x128_8E013A7DAD5F7A6D_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
389a7256,128,128,0032,BC2_UNORM,tex1_128x128_569AF28B652F25BF_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
58df5f6e,128,128,0032,BC2_UNORM,tex1_128x128_CBF444E84A15AD2E_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
e95ab136,128,128,0032,BC2_UNORM,tex1_128x128_3781EC78520B96BA_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
deb8f30c,128,128,0032,BC2_UNORM,tex1_128x128_6EA1AFD5A6A9A2C0_13_mip0.dds
51b6d883,128,128,0032,BC2_UNORM,tex1_128x128_6D873E4529307A9B_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
210914ab,128,128,0032,BC2_UNORM,tex1_128x128_C7A70AD4A7FFFB7B_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
5c9ce9ca,128,128,0032,BC2_UNORM,tex1_128x128_CFD79E57B4DFCC00_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
4c7882af,128,128,0032,BC2_UNORM,tex1_128x128_7CC8681DA84C5B4D_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
cd6e31f1,128,128,0032,BC2_UNORM,tex1_128x128_FD77EB4503DDBA11_13_mip0.dds
8cdb5981,128,128,0032,BC2_UNORM,tex1_128x128_C6D1837B7069B779_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
31ef89f7,128,128,0032,BC2_UNORM,tex1_128x128_2D4CFFA9AEA3EBD6_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
ba8fc9ca,128,128,0032,BC2_UNORM,tex1_128x128_63390764B1C732EB_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
08b4cb67,128,128,0032,BC2_UNORM,tex1_128x128_B533E3C044769BC8_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
e91cde4b,128,128,0032,BC2_UNORM,tex1_128x128_918D68EE5B7B32E7_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
2c310355,128,128,0032,BC2_UNORM,tex1_128x128_4517BEC8A338CE1F_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
4ed4cce1,128,128,0032,BC2_UNORM,tex1_128x128_C61DE586BA803397_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
2b83fffe,128,128,0032,BC2_UNORM,tex1_128x128_C64D6320CF8578B3_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
43a86e3a,128,128,0032,BC2_UNORM,tex1_128x128_EE17EF40FAB99C3A_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
e45511e7,128,128,0032,BC2_UNORM,tex1_128x128_8CB2A7C53069662C_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
cb028acf,128,128,0032,BC2_UNORM,tex1_128x128_A20A69FFFF6C9BF0_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
df872b3d,128,128,0032,BC2_UNORM,tex1_128x128_42338B25AC89D0A3_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
96cfd306,128,128,0032,BC2_UNORM,tex1_128x128_5AD11A6A74F6B5D3_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
f6d3ec54,128,128,0032,BC2_UNORM,tex1_128x128_F042A5200881C27E_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
6dac50b0,128,128,0032,BC2_UNORM,tex1_128x128_1CA806C16502EA9F_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
6e2f9189,128,128,0032,BC2_UNORM,tex1_128x128_0549C463556D154B_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
3e9525da,128,128,0032,BC2_UNORM,tex1_128x128_4B1EF7B817ECFB45_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
926f806f,128,128,0032,BC2_UNORM,tex1_128x128_9BACDA77B59FE48C_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d1e9ca24,128,128,0032,BC2_UNORM,tex1_128x128_8EB3AE695E055EBF_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
6d9450b7,128,128,0032,BC2_UNORM,tex1_128x128_EB026ED4E308B3F5_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
2e2f9195,128,128,0032,BC2_UNORM,tex1_128x128_6F526D8CB90ECE1B_13_mip0.dds
af4e2e4a,128,128,0032,BC2_UNORM,tex1_128x128_63F24438187B635E_13_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
664c8a09,128,128,0032,BC2_UNORM,tex1_128x128_4788F0197CD19A90_13_mip0.dds
82c2d824,128,128,0032,BC2_UNORM,tex1_128x128_9C7789B8E5013A7D_13_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
cd54fe5e,128,128,0032,BC2_UNORM,tex1_128x128_053C7E6C4DC48B9D_13_mip0.dds
07b3f6da,128,128,0032,BC2_UNORM,tex1_128x128_5F37986F88C75AA2_13_mip0.dds
ad431bbd,128,128,0032,BC2_UNORM,tex1_128x128_7B65A1073C1B9BC1_13_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
6523e03c,128,128,0032,BC2_UNORM,tex1_128x128_B5FFDE6D9C869C6F_13_mip0.dds
d8e0e715,128,128,0032,BC2_UNORM,tex1_128x128_AE25095843D3FA46_13_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
48f3d498,128,128,0032,BC2_UNORM,tex1_128x128_F2AE9303EE98B68D_13_mip0.dds
0d14b2db,128,128,0032,BC2_UNORM,tex1_128x128_2AC372DAC4AE4232_13_mip0.dds
3445b23b,64,64,0031,BC1_UNORM,tex1_64x64_11219D32B29963BB_12_mip0.dds
81fd7cc8,128,128,0032,BC2_UNORM,tex1_128x128_3AE2A4153DBA20C4_13_mip0.dds
3445b23b,64,64,0031,BC1_UNORM,tex1_64x64_11219D32B29963BB_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
30a8bc17,128,128,0032,BC2_UNORM,tex1_128x128_38BDD067D22BF89B_13_mip0.dds
3445b23b,64,64,0031,BC1_UNORM,tex1_64x64_11219D32B29963BB_12_mip0.dds
25e20cad,128,128,0032,BC2_UNORM,tex1_128x128_68C59A05F9789470_13_mip0.dds
3445b23b,64,64,0031,BC1_UNORM,tex1_64x64_11219D32B29963BB_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
c08f3b26,128,128,0032,BC2_UNORM,tex1_128x128_6912D3CC263E82D5_13_mip0.dds
3445b23b,64,64,0031,BC1_UNORM,tex1_64x64_11219D32B29963BB_12_mip0.dds
b052532d,128,128,0032,BC2_UNORM,tex1_128x128_E0AD5E4509E76522_13_mip0.dds
3445b23b,64,64,0031,BC1_UNORM,tex1_64x64_11219D32B29963BB_12_mip0.dds
11e74e22,128,128,0032,BC2_UNORM,tex1_128x128_F4CC2870C718ADC7_13_mip0.dds
3445b23b,64,64,0031,BC1_UNORM,tex1_64x64_11219D32B29963BB_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
68e6d127,128,128,0032,BC2_UNORM,tex1_128x128_48C3C190FBDF533C_13_mip0.dds
3445b23b,64,64,0031,BC1_UNORM,tex1_64x64_11219D32B29963BB_12_mip0.dds
71832afb,128,128,0032,BC2_UNORM,tex1_128x128_52299DC9A430AEA0_13_mip0.dds
3445b23b,64,64,0031,BC1_UNORM,tex1_64x64_11219D32B29963BB_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
8d760611,128,128,0032,BC2_UNORM,tex1_128x128_B96CC06CE59AA160_13_mip0.dds
3445b23b,64,64,0031,BC1_UNORM,tex1_64x64_11219D32B29963BB_12_mip0.dds
b908dad0,128,128,0032,BC2_UNORM,tex1_128x128_3E47BD0B8D0ED6B5_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
0ff8466d,128,128,0032,BC2_UNORM,tex1_128x128_B8ECCCADADE72E80_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
f922f163,128,128,0032,BC2_UNORM,tex1_128x128_E04C75BA6948AB62_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
7e727b1f,128,128,0032,BC2_UNORM,tex1_128x128_2F7D5DCDAEEBED5A_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
b38ea50d,128,128,0032,BC2_UNORM,tex1_128x128_25FD2AD4AA3E490C_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
94ddd5f5,128,128,0032,BC2_UNORM,tex1_128x128_567D178AEF189532_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
1122e34b,128,128,0032,BC2_UNORM,tex1_128x128_E1FBD5D7BF1E0E65_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
cd499d95,128,128,0032,BC2_UNORM,tex1_128x128_4AE4ECB95ECCC275_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
e2fd64cd,128,128,0032,BC2_UNORM,tex1_128x128_301798C91C4770C3_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
b080e42e,128,128,0032,BC2_UNORM,tex1_128x128_066199D62C6C1685_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
4174ff8f,128,128,0032,BC2_UNORM,tex1_128x128_82628DD756BDE9CD_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
84690d01,128,128,0032,BC2_UNORM,tex1_128x128_CDC776225593AC72_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
2c9788aa,128,128,0032,BC2_UNORM,tex1_128x128_873B74A928A89558_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
3ee16b22,128,128,0032,BC2_UNORM,tex1_128x128_EEE4A7B583A92082_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
9f08e2fe,128,128,0032,BC2_UNORM,tex1_128x128_FF06B17D2C4EB7AD_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
a9568524,128,128,0032,BC2_UNORM,tex1_128x128_2660E88754B32282_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
36480d11,128,128,0032,BC2_UNORM,tex1_128x128_DA6B336805897059_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
57611c11,128,128,0032,BC2_UNORM,tex1_128x128_8C62EF7ABBBD0A5A_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
803f97f9,128,128,0032,BC2_UNORM,tex1_128x128_D65BEE7FFDAA1F6E_13_mip0.dds
e3ff1fdb,64,64,0031,BC1_UNORM,tex1_64x64_BD5537D32E0BFAC2_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
8a562190,128,128,0032,BC2_UNORM,tex1_128x128_AB0D18AE60E36C85_13_mip0.dds
50fc6e60,128,128,0032,BC2_UNORM,tex1_128x128_EFCD9094D9F09E62_13_mip0.dds
936ea746,64,64,0031,BC1_UNORM,tex1_64x64_504B5F6ADADAE763_12_mip0.dds
4c9e5ede,128,128,0032,BC2_UNORM,tex1_128x128_38F15D82BB11DA27_13_mip0.dds
936ea746,64,64,0031,BC1_UNORM,tex1_64x64_504B5F6ADADAE763_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
f14c2e9a,128,128,0032,BC2_UNORM,tex1_128x128_C3F1D9DFBFF0CD09_13_mip0.dds
936ea746,64,64,0031,BC1_UNORM,tex1_64x64_504B5F6ADADAE763_12_mip0.dds
f50e91a1,128,128,0032,BC2_UNORM,tex1_128x128_BE7CA3F91C42B7D3_13_mip0.dds
936ea746,64,64,0031,BC1_UNORM,tex1_64x64_504B5F6ADADAE763_12_mip0.dds
febe9b04,128,128,0032,BC2_UNORM,tex1_128x128_029E533A9258B4A5_13_mip0.dds
936ea746,64,64,0031,BC1_UNORM,tex1_64x64_504B5F6ADADAE763_12_mip0.dds
ee009cb5,128,128,0032,BC2_UNORM,tex1_128x128_0C7FF74180D9A490_13_mip0.dds
936ea746,64,64,0031,BC1_UNORM,tex1_64x64_504B5F6ADADAE763_12_mip0.dds
8ba24ee6,128,128,0032,BC2_UNORM,tex1_128x128_BABE2FD87087E477_13_mip0.dds
936ea746,64,64,0031,BC1_UNORM,tex1_64x64_504B5F6ADADAE763_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
fe41ace3,128,128,0032,BC2_UNORM,tex1_128x128_878CB1D503985714_13_mip0.dds
936ea746,64,64,0031,BC1_UNORM,tex1_64x64_504B5F6ADADAE763_12_mip0.dds
9b489590,128,128,0032,BC2_UNORM,tex1_128x128_F87F7FD9E738CB7F_13_mip0.dds
936ea746,64,64,0031,BC1_UNORM,tex1_64x64_504B5F6ADADAE763_12_mip0.dds
d5034baf,64,64,0031,BC1_UNORM,tex1_64x64_3C45C4BB4CF77CAD_12_mip0.dds
f88b8154,128,128,0032,BC2_UNORM,tex1_128x128_53B21F80CD231DD9_13_mip0.dds
936ea746,64,64,0031,BC1_UNORM,tex1_64x64_504B5F6ADADAE763_12_mip0.dds
